tipo,bairro,cidade,objetivo,area_util,quartos,suites,vagas,preco
apartamento,vila_monumento,são paulo,Venda,10.0,1,0,0,133000.0
apartamento,liberdade,são paulo,Venda,32.0,1,0,0,160000.0
apartamento,vila_monumento,são paulo,Venda,12.0,1,0,0,162000.0
apartamento,se,são paulo,Venda,29.0,1,0,0,170000.0
apartamento,vila_monumento,são paulo,Venda,14.0,1,0,0,185000.0
apartamento,se,são paulo,Venda,24.0,1,0,0,189000.0
apartamento,vila_das_merces,são paulo,Venda,25.0,1,0,0,195000.0
apartamento,santa_efigenia,são paulo,Venda,47.0,1,0,0,196000.0
apartamento,vila_das_merces,são paulo,Venda,26.0,1,0,0,199000.0
apartamento,vila_monumento,são paulo,Venda,15.0,1,0,0,199900.0
apartamento,jabaquara,são paulo,Venda,35.0,1,0,1,200000.0
apartamento,mirandopolis,são paulo,Venda,16.0,1,0,0,200000.0
apartamento,vila_das_merces,são paulo,Venda,26.0,1,0,0,205000.0
apartamento,jardim_sao_saverio,são paulo,Venda,37.0,2,0,0,205000.0
apartamento,vila_das_merces,são paulo,Venda,26.0,1,0,0,205000.0
apartamento,vila_monumento,são paulo,Venda,15.0,1,0,0,206000.0
apartamento,vila_monumento,são paulo,Venda,15.0,1,0,0,207000.0
apartamento,jardim_celeste,são paulo,Venda,52.0,2,0,1,208000.0
apartamento,campos_eliseos,são paulo,Venda,35.0,1,0,0,210000.0
apartamento,vila_das_merces,são paulo,Venda,28.0,1,0,0,214900.0
apartamento,vila_das_merces,são paulo,Venda,28.0,1,0,0,214900.0
apartamento,liberdade,são paulo,Venda,42.0,1,0,0,215000.0
apartamento,saude,são paulo,Venda,50.0,2,0,0,218000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,50.0,2,0,1,220000.0
apartamento,sacoma,são paulo,Venda,35.0,1,0,1,220000.0
apartamento,parque_bristol,são paulo,Venda,47.0,2,0,1,220000.0
apartamento,sacoma,são paulo,Venda,50.0,2,0,0,221000.0
apartamento,vila_monumento,são paulo,Venda,17.0,1,0,0,223000.0
apartamento,vila_monumento,são paulo,Venda,17.0,1,0,0,224000.0
apartamento,vila_monumento,são paulo,Venda,17.0,1,0,0,224000.0
apartamento,vila_monumento,são paulo,Venda,17.0,1,0,0,225000.0
apartamento,mooca,são paulo,Venda,35.0,1,0,0,225000.0
apartamento,sao_joao_climaco,são paulo,Venda,50.0,2,0,1,225000.0
apartamento,vila_monumento,são paulo,Venda,17.0,1,0,0,228000.0
apartamento,jardim_celeste,são paulo,Venda,53.0,2,0,1,230000.0
apartamento,vila_santa_catarina,são paulo,Venda,36.0,2,0,0,230000.0
apartamento,jardim_celeste,são paulo,Venda,55.0,2,0,1,230000.0
apartamento,jardim_sao_saverio,são paulo,Venda,41.0,2,0,0,230000.0
apartamento,vila_do_encontro,são paulo,Venda,35.0,1,0,1,230000.0
apartamento,jardim_celeste,são paulo,Venda,50.0,2,0,1,230000.0
apartamento,vila_monumento,são paulo,Venda,17.0,1,0,0,231000.0
apartamento,cambuci,são paulo,Venda,37.0,1,0,0,231000.0
apartamento,vila_monumento,são paulo,Venda,18.0,1,0,0,234000.0
apartamento,jardim_celeste,são paulo,Venda,54.0,2,0,1,235000.0
apartamento,cambuci,são paulo,Venda,33.0,1,0,0,235000.0
apartamento,vila_monumento,são paulo,Venda,18.0,1,0,0,236000.0
apartamento,vila_santa_catarina,são paulo,Venda,36.0,2,0,0,238000.0
apartamento,vila_monumento,são paulo,Venda,18.0,1,0,0,239000.0
apartamento,jardim_da_saude,são paulo,Venda,51.0,2,0,1,240000.0
apartamento,vila_monumento,são paulo,Venda,18.0,1,0,0,240000.0
apartamento,jardim_luso,são paulo,Venda,38.0,2,0,0,240000.0
apartamento,jardim_celeste,são paulo,Venda,52.0,2,0,1,240000.0
apartamento,vila_monumento,são paulo,Venda,18.0,1,0,0,241000.0
apartamento,mooca,são paulo,Venda,24.0,1,0,0,244000.0
apartamento,vila_moraes,são paulo,Venda,69.0,3,0,1,245000.0
apartamento,jardim_sao_saverio,são paulo,Venda,67.0,2,0,1,245000.0
apartamento,bela_vista,são paulo,Venda,26.0,1,0,0,245900.0
apartamento,vila_das_merces,são paulo,Venda,35.0,2,0,0,246000.0
apartamento,vila_das_merces,são paulo,Venda,31.0,1,0,0,249000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,24.0,1,0,0,249000.0
apartamento,jardim_aeroporto,são paulo,Venda,30.0,1,0,0,249000.0
apartamento,vila_do_encontro,são paulo,Venda,40.0,2,0,0,250000.0
apartamento,jardim_celeste,são paulo,Venda,55.0,2,0,1,250000.0
apartamento,jardim_patente_novo,são paulo,Venda,63.0,2,0,1,250000.0
casa,vila_do_encontro,são paulo,Venda,30.0,1,0,0,250000.0
apartamento,liberdade,são paulo,Venda,45.0,2,0,1,250000.0
apartamento,cambuci,são paulo,Venda,38.0,1,0,0,250000.0
apartamento,jardim_celeste,são paulo,Venda,58.0,2,0,1,250000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,33.0,2,0,0,250000.0
apartamento,vila_moraes,são paulo,Venda,69.0,3,0,1,250000.0
apartamento,jardim_sao_saverio,são paulo,Venda,55.0,2,0,1,250000.0
apartamento,mooca,são paulo,Venda,69.0,2,0,1,251000.0
apartamento,jardim_cidalia,são paulo,Venda,31.0,1,0,0,253900.0
apartamento,vila_monumento,são paulo,Venda,19.0,1,0,0,254000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,25.0,1,0,0,255000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,24.0,1,0,0,255000.0
apartamento,agua_funda,são paulo,Venda,52.0,2,0,1,255000.0
apartamento,jardim_sao_saverio,são paulo,Venda,42.0,2,0,1,256000.0
apartamento,vila_campestre,são paulo,Venda,51.0,2,0,1,259000.0
apartamento,jardim_maria_estela,são paulo,Venda,45.0,3,0,1,260000.0
apartamento,jardim_luso,são paulo,Venda,41.0,2,0,0,260000.0
apartamento,campos_eliseos,são paulo,Venda,25.0,1,0,1,260000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,48.0,2,0,1,260000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,50.0,2,0,1,260000.0
apartamento,jardim_oriental,são paulo,Venda,45.0,1,0,1,260000.0
apartamento,jardim_sao_saverio,são paulo,Venda,50.0,2,0,1,260000.0
apartamento,jardim_maria_estela,são paulo,Venda,43.0,2,0,0,260000.0
apartamento,liberdade,são paulo,Venda,44.0,2,0,0,260000.0
apartamento,jardim_celeste,são paulo,Venda,52.0,2,0,1,260760.0
apartamento,vila_monumento,são paulo,Venda,20.0,1,0,0,262000.0
apartamento,jardim_sao_saverio,são paulo,Venda,50.0,2,0,1,265000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,27.0,1,0,0,265000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,27.0,1,0,0,265000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,49.0,2,0,1,265000.0
apartamento,jardim_maria_estela,são paulo,Venda,50.0,2,0,1,265000.0
apartamento,jardim_maria_estela,são paulo,Venda,44.0,2,0,1,265000.0
apartamento,vila_santa_teresa_zona_sul,são paulo,Venda,50.0,2,0,1,266000.0
apartamento,sacoma,são paulo,Venda,48.0,2,0,1,266900.0
apartamento,jardim_celeste,são paulo,Venda,56.0,2,0,1,268000.0
apartamento,se,são paulo,Venda,28.0,1,0,0,269000.0
apartamento,campos_eliseos,são paulo,Venda,65.0,1,1,0,270000.0
apartamento,jardim_da_saude,são paulo,Venda,65.0,2,0,1,270000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,50.0,2,0,1,270000.0
apartamento,jardim_oriental,são paulo,Venda,45.0,1,0,1,270000.0
apartamento,vila_santa_catarina,são paulo,Venda,44.0,1,0,1,270000.0
apartamento,vila_monumento,são paulo,Venda,20.0,1,0,0,270000.0
apartamento,jardim_prudencia,são paulo,Venda,40.0,2,0,0,270000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,27.0,1,0,0,270000.0
apartamento,jardim_prudencia,são paulo,Venda,40.0,2,0,0,270000.0
apartamento,jardim_prudencia,são paulo,Venda,54.0,2,0,1,270000.0
apartamento,cambuci,são paulo,Venda,27.0,1,0,0,270000.0
apartamento,ipiranga,são paulo,Venda,54.0,2,0,1,270000.0
apartamento,jardim_celeste,são paulo,Venda,50.0,2,0,1,270000.0
casa,americanopolis,são paulo,Venda,50.0,1,0,0,270000.05
apartamento,jardim_prudencia,são paulo,Venda,58.0,2,0,1,271000.0
apartamento,jardim_prudencia,são paulo,Venda,58.0,2,0,1,273000.0
apartamento,vila_das_merces,são paulo,Venda,48.0,2,0,1,274000.0
apartamento,vila_monumento,são paulo,Venda,21.0,1,0,0,275000.0
apartamento,jardim_santa_emilia,são paulo,Venda,41.0,2,0,1,275000.0
apartamento,jardim_oriental,são paulo,Venda,35.0,1,0,0,275000.0
apartamento,jabaquara,são paulo,Venda,35.0,1,0,0,275000.0
apartamento,vila_do_bosque,são paulo,Venda,53.0,1,0,1,276000.0
apartamento,bela_vista,são paulo,Venda,50.0,1,0,0,276000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,27.0,1,0,0,276000.0
apartamento,vila_moraes,são paulo,Venda,58.0,3,0,1,279000.0
apartamento,jardim_sao_saverio,são paulo,Venda,50.0,2,0,1,280000.0
apartamento,jardim_celeste,são paulo,Venda,49.0,2,0,1,280000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,50.0,2,0,1,280000.0
apartamento,parque_bristol,são paulo,Venda,48.0,2,0,1,280000.0
casa,vila_do_bosque,são paulo,Venda,100.0,2,0,0,280000.0
apartamento,centro,são paulo,Venda,40.0,1,1,0,280000.0
apartamento,jardim_santa_emilia,são paulo,Venda,52.0,2,0,1,280000.0
apartamento,jardim_celeste,são paulo,Venda,50.0,2,0,1,280000.0
apartamento,vila_emir,são paulo,Venda,56.0,2,0,0,280000.0
apartamento,cambuci,são paulo,Venda,58.0,2,0,1,280000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,48.0,2,0,1,280000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,25.0,1,0,0,280000.0
apartamento,vila_monumento,são paulo,Venda,21.0,1,0,0,280000.0
apartamento,jardim_prudencia,são paulo,Venda,41.0,2,0,0,280000.0
apartamento,vila_babilonia,são paulo,Venda,56.0,2,0,1,280000.0
apartamento,vila_emir,são paulo,Venda,56.0,2,0,0,280000.0
apartamento,morumbi,são paulo,Venda,39.0,1,0,1,280000.0
apartamento,jardim_celeste,são paulo,Venda,55.0,2,0,1,280000.0
apartamento,bras,são paulo,Venda,19.0,1,0,0,280000.0
apartamento,aclimacao,são paulo,Venda,35.0,1,0,0,281000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,52.0,2,0,1,282000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,50.0,2,0,1,282000.0
apartamento,bras,são paulo,Venda,33.0,1,0,0,285000.0
apartamento,jardim_celeste,são paulo,Venda,58.0,2,0,1,285000.0
apartamento,jardim_maria_estela,são paulo,Venda,44.0,2,0,1,285000.0
apartamento,jardim_celeste,são paulo,Venda,55.0,2,0,1,285000.0
apartamento,vila_heliopolis,são paulo,Venda,62.0,2,0,1,286000.0
apartamento,vila_moraes,são paulo,Venda,60.0,3,0,1,287000.0
apartamento,jardim_prudencia,são paulo,Venda,58.0,2,0,1,288000.0
apartamento,jardim_da_saude,são paulo,Venda,50.0,2,0,1,288000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,29.0,1,0,0,289000.0
apartamento,jardim_celeste,são paulo,Venda,50.0,2,0,1,290000.0
apartamento,jardim_maria_estela,são paulo,Venda,44.0,2,0,1,290000.0
apartamento,vila_carioca,são paulo,Venda,40.0,1,0,1,290000.0
apartamento,vila_moraes,são paulo,Venda,60.0,3,0,1,294000.0
apartamento,vila_das_merces,são paulo,Venda,38.0,2,0,0,295000.0
apartamento,jardim_santa_emilia,são paulo,Venda,64.0,3,0,1,295000.0
apartamento,jardim_luso,são paulo,Venda,42.0,2,0,1,295000.0
apartamento,vila_mira,são paulo,Venda,55.0,2,0,1,295000.0
apartamento,jardim_celeste,são paulo,Venda,51.0,2,0,1,295000.0
apartamento,vila_das_merces,são paulo,Venda,38.0,2,0,0,295000.0
apartamento,vila_das_merces,são paulo,Venda,50.0,2,0,1,295000.0
apartamento,aclimacao,são paulo,Venda,38.0,1,0,1,295000.0
apartamento,vila_moraes,são paulo,Venda,50.0,2,1,1,295000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,28.0,1,0,0,295000.0
apartamento,jardim_ubirajara_zona_sul,são paulo,Venda,46.0,2,0,1,296800.0
apartamento,vila_parque_jabaquara,são paulo,Venda,28.0,1,0,0,298000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,27.0,1,0,0,298000.0
apartamento,cambuci,são paulo,Venda,38.0,1,0,0,299000.0
apartamento,jardim_patente,são paulo,Venda,88.0,3,0,1,299000.0
apartamento,aclimacao,são paulo,Venda,48.0,1,0,0,299000.0
casa,vila_fachini,são paulo,Venda,126.0,3,0,2,299000.0
apartamento,cambuci,são paulo,Venda,50.0,1,0,0,299000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,29.0,1,0,0,299000.0
apartamento,bela_vista,são paulo,Venda,28.0,1,1,0,299900.0
apartamento,vila_sao_jose_ipiranga,são paulo,Venda,38.0,1,0,0,300000.0
apartamento,jardim_sao_saverio,são paulo,Venda,62.0,3,0,1,300000.0
apartamento,vila_sao_jose_ipiranga,são paulo,Venda,38.0,1,0,0,300000.0
apartamento,saude,são paulo,Venda,50.0,2,0,1,300000.0
apartamento,vila_fachini,são paulo,Venda,65.0,2,0,1,300000.0
apartamento,liberdade,são paulo,Venda,41.0,1,1,1,300000.0
apartamento,jardim_celeste,são paulo,Venda,54.0,2,0,1,300000.0
apartamento,jardim_celeste,são paulo,Venda,64.0,2,0,1,300000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,28.0,1,0,0,300000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,36.0,1,0,1,300000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,52.0,2,0,1,300000.0
apartamento,cambuci,são paulo,Venda,33.0,2,0,0,300000.0
apartamento,bras,são paulo,Venda,39.0,2,0,0,300000.0
apartamento,jardim_sao_saverio,são paulo,Venda,59.0,2,0,2,300000.0
apartamento,vila_prudente,são paulo,Venda,35.0,2,0,0,300000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,60.0,2,0,1,300000.0
apartamento,bela_vista,são paulo,Venda,36.0,1,0,0,300000.0
apartamento,vila_santa_teresa_zona_sul,são paulo,Venda,63.0,2,0,1,300000.0
apartamento,americanopolis,são paulo,Venda,56.0,2,1,1,300000.0
apartamento,jardim_da_gloria,são paulo,Venda,29.0,1,0,0,300000.0
apartamento,jardim_celeste,são paulo,Venda,63.0,3,0,1,300000.0
apartamento,vila_prudente,são paulo,Venda,35.0,2,0,0,300000.0
apartamento,vila_arapua,são paulo,Venda,50.0,2,0,1,300000.0
apartamento,vila_constanca,são paulo,Venda,58.0,2,1,1,300000.0
apartamento,jardim_celeste,são paulo,Venda,58.0,2,0,1,300000.0
apartamento,jabaquara,são paulo,Venda,34.0,1,0,1,300000.0
apartamento,cambuci,são paulo,Venda,50.0,1,0,0,300000.0
apartamento,vila_do_encontro,são paulo,Venda,50.0,2,0,1,300000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,35.0,1,1,1,300000.0
apartamento,jardim_aeroporto,são paulo,Venda,30.0,1,0,0,301000.0
apartamento,sao_joao_climaco,são paulo,Venda,50.0,2,0,1,301000.0
apartamento,cambuci,são paulo,Venda,50.0,1,0,0,301000.0
apartamento,jardim_sao_saverio,são paulo,Venda,48.0,2,0,2,301000.0
apartamento,chacara_inglesa,são paulo,Venda,20.0,1,0,0,301000.0
apartamento,chacara_inglesa,são paulo,Venda,20.0,1,0,0,301000.0
apartamento,vila_moinho_velho,são paulo,Venda,30.0,1,0,0,303000.0
apartamento,vila_moinho_velho,são paulo,Venda,30.0,1,0,0,303000.0
apartamento,sacoma,são paulo,Venda,54.0,2,0,1,305000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,28.0,1,0,0,305000.0
apartamento,jardim_sao_saverio,são paulo,Venda,65.0,3,1,1,305000.0
apartamento,jardim_prudencia,são paulo,Venda,30.0,1,1,0,305000.0
apartamento,brooklin,são paulo,Venda,24.0,1,0,0,305000.0
apartamento,consolacao,são paulo,Venda,33.0,1,0,0,305000.0
apartamento,jabaquara,são paulo,Venda,48.0,2,0,1,305000.0
apartamento,vila_moraes,são paulo,Venda,60.0,3,0,1,307000.0
apartamento,cursino,são paulo,Venda,49.0,2,0,1,307000.0
apartamento,vila_das_merces,são paulo,Venda,38.0,2,0,0,309000.0
apartamento,ipiranga,são paulo,Venda,50.0,2,0,1,309000.0
apartamento,vila_das_merces,são paulo,Venda,40.0,2,0,0,309000.0
apartamento,bela_vista,são paulo,Venda,41.0,1,0,1,309000.0
apartamento,vila_das_merces,são paulo,Venda,48.0,2,0,1,310000.0
apartamento,vila_santa_catarina,são paulo,Venda,60.0,2,0,2,310000.0
apartamento,vila_santa_teresa_zona_sul,são paulo,Venda,48.0,2,0,1,310000.0
apartamento,jardim_celeste,são paulo,Venda,56.0,2,0,2,310000.0
apartamento,jardim_sao_saverio,são paulo,Venda,62.0,3,0,1,310000.0
apartamento,jabaquara,são paulo,Venda,60.0,2,0,1,310000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,40.0,1,0,1,310000.0
apartamento,vila_emir,são paulo,Venda,48.0,2,0,1,310000.0
apartamento,centro,são paulo,Venda,23.0,1,0,1,311000.0
apartamento,cambuci,são paulo,Venda,40.0,2,0,0,315000.0
apartamento,jardim_sao_saverio,são paulo,Venda,43.0,2,0,1,315000.0
apartamento,jardim_miriam_zona_sul,são paulo,Venda,37.0,2,0,1,315000.0
apartamento,vila_moraes,são paulo,Venda,62.0,3,0,1,316000.0
apartamento,ipiranga,são paulo,Venda,24.0,1,1,0,318000.0
apartamento,quinta_da_paineira,são paulo,Venda,49.0,2,0,1,318000.0
apartamento,jardim_botucatu,são paulo,Venda,64.0,3,0,1,319000.0
apartamento,saude,são paulo,Venda,40.0,1,0,1,319000.0
apartamento,sacoma,são paulo,Venda,52.0,2,0,1,320000.0
apartamento,saude,são paulo,Venda,33.0,1,0,1,320000.0
apartamento,jabaquara,são paulo,Venda,55.0,2,0,1,320000.0
apartamento,vila_campestre,são paulo,Venda,48.0,2,0,1,320000.0
apartamento,vila_graciosa,são paulo,Venda,42.0,2,0,1,320000.0
apartamento,vila_campestre,são paulo,Venda,56.0,2,0,1,320000.0
apartamento,vila_santa_catarina,são paulo,Venda,53.0,2,0,1,320000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,47.0,2,0,1,320000.0
apartamento,liberdade,são paulo,Venda,49.0,1,1,1,320000.0
apartamento,vila_sao_jose_ipiranga,são paulo,Venda,36.0,1,0,0,320000.0
apartamento,bras,são paulo,Venda,38.0,2,0,0,320000.0
apartamento,cambuci,são paulo,Venda,38.0,1,0,0,320000.0
apartamento,vila_caraguata,são paulo,Venda,46.0,2,0,1,320000.0
apartamento,jabaquara,são paulo,Venda,35.0,1,0,1,320000.0
apartamento,jardim_botucatu,são paulo,Venda,64.0,3,0,1,320000.0
apartamento,jardim_da_gloria,são paulo,Venda,29.0,1,0,0,320000.0
apartamento,jardim_itacolomi,são paulo,Venda,33.0,2,0,0,320000.0
apartamento,jardim_aeroporto,são paulo,Venda,32.0,1,1,0,320000.0
apartamento,vila_das_merces,são paulo,Venda,48.0,2,0,1,320000.0
apartamento,vila_moraes,são paulo,Venda,60.0,3,0,1,320000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,53.0,2,0,1,320000.0
apartamento,vila_santa_catarina,são paulo,Venda,58.0,2,0,1,320000.0
apartamento,vila_das_merces,são paulo,Venda,50.0,2,0,1,320000.0
apartamento,se,são paulo,Venda,39.0,1,0,0,320000.0
apartamento,jardim_celeste,são paulo,Venda,55.0,2,0,1,320000.0
apartamento,vila_das_merces,são paulo,Venda,41.0,2,0,0,320000.0
apartamento,cambuci,são paulo,Venda,36.0,2,0,1,320000.0
apartamento,vila_sao_jose_ipiranga,são paulo,Venda,36.0,1,0,0,320000.0
apartamento,vila_sao_jose_ipiranga,são paulo,Venda,37.0,1,0,0,320000.0
apartamento,saude,são paulo,Venda,55.0,2,0,1,320000.0
apartamento,vila_sao_jose_ipiranga,são paulo,Venda,39.0,1,0,0,320000.0
apartamento,jabaquara,são paulo,Venda,55.0,2,0,1,320000.0
apartamento,vila_das_merces,são paulo,Venda,65.0,2,0,1,320000.0
apartamento,cambuci,são paulo,Venda,48.0,2,0,1,320000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,50.0,2,0,1,320000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,47.0,2,0,1,320000.0
apartamento,vila_constanca,são paulo,Venda,55.0,2,0,1,320000.0
apartamento,vila_das_merces,são paulo,Venda,41.0,2,0,0,320000.0
apartamento,sacoma,são paulo,Venda,49.0,2,0,1,320000.0
apartamento,aclimacao,são paulo,Venda,36.0,1,0,1,320000.0
apartamento,liberdade,são paulo,Venda,54.0,2,0,0,321000.0
apartamento,santo_amaro,são paulo,Venda,34.0,2,0,0,321000.0
apartamento,aclimacao,são paulo,Venda,28.0,1,0,1,324000.0
apartamento,aclimacao,são paulo,Venda,47.0,1,0,0,325000.0
apartamento,vila_liviero,são paulo,Venda,52.0,2,0,1,325000.0
apartamento,vila_das_merces,são paulo,Venda,40.0,2,0,0,325000.0
apartamento,vila_das_merces,são paulo,Venda,62.0,3,0,1,325000.0
apartamento,vila_moraes,são paulo,Venda,62.0,3,0,1,325000.0
apartamento,americanopolis,são paulo,Venda,53.0,2,1,1,325000.0
apartamento,sacoma,são paulo,Venda,56.0,2,0,1,326000.0
apartamento,saude,são paulo,Venda,58.0,2,0,1,327000.0
apartamento,jabaquara,são paulo,Venda,35.0,1,0,1,327000.0
apartamento,vila_marari,são paulo,Venda,58.0,2,0,1,329000.0
apartamento,capela_do_socorro,são paulo,Venda,48.0,2,0,1,329990.0
apartamento,vila_do_encontro,são paulo,Venda,54.0,2,0,1,330000.0
apartamento,sacoma,são paulo,Venda,50.0,2,0,1,330000.0
apartamento,mirandopolis,são paulo,Venda,27.0,1,0,0,330000.0
apartamento,vila_santa_catarina,são paulo,Venda,60.0,2,0,1,330000.0
apartamento,vila_santa_catarina,são paulo,Venda,60.0,2,0,1,330000.0
apartamento,vila_gumercindo,são paulo,Venda,27.0,1,0,0,330000.0
apartamento,sacoma,são paulo,Venda,52.0,2,0,1,330000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,47.0,2,0,1,330000.0
apartamento,jabaquara,são paulo,Venda,54.0,2,0,1,330000.0
apartamento,vila_campestre,são paulo,Venda,50.0,2,0,1,330000.0
apartamento,sacoma,são paulo,Venda,52.0,2,0,1,330000.0
apartamento,vila_moraes,são paulo,Venda,64.0,2,0,1,330000.0
apartamento,sao_judas,são paulo,Venda,29.0,1,0,0,330000.0
apartamento,liberdade,são paulo,Venda,36.0,1,0,0,330000.0
apartamento,se,são paulo,Venda,38.0,1,0,1,330000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,36.0,1,0,1,330000.0
apartamento,jabaquara,são paulo,Venda,56.0,2,0,1,330000.0
apartamento,vila_campestre,são paulo,Venda,56.0,2,0,1,330000.0
apartamento,vila_moraes,são paulo,Venda,60.0,3,0,1,330000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,44.0,1,0,1,330000.0
apartamento,jardim_celeste,são paulo,Venda,53.0,2,1,1,330000.0
apartamento,jardim_prudencia,são paulo,Venda,63.0,2,0,1,330000.0
apartamento,vila_das_merces,são paulo,Venda,49.0,2,0,1,330000.0
apartamento,santo_amaro,são paulo,Venda,27.0,1,0,0,330000.0
apartamento,sacoma,são paulo,Venda,52.0,2,0,1,330000.0
apartamento,liberdade,são paulo,Venda,45.0,2,0,1,330000.0
apartamento,jardim_celeste,são paulo,Venda,47.0,2,0,1,330000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,40.0,1,0,1,330000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,40.0,1,0,1,330000.0
apartamento,saude,são paulo,Venda,34.0,1,0,1,330000.0
apartamento,cambuci,são paulo,Venda,40.0,2,0,0,330000.0
apartamento,vila_das_merces,são paulo,Venda,48.0,2,0,1,330000.0
apartamento,vila_do_encontro,são paulo,Venda,63.0,2,0,1,330000.0
apartamento,bela_vista,são paulo,Venda,65.0,1,0,0,330000.0
apartamento,vila_mascote,são paulo,Venda,50.0,2,0,1,331000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,27.0,1,0,0,335000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,24.0,1,0,0,335000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,62.0,2,0,1,335000.0
apartamento,vila_andrade,são paulo,Venda,55.0,2,1,1,335000.0
apartamento,vila_paulista,são paulo,Venda,60.0,2,0,1,335000.0
apartamento,cambuci,são paulo,Venda,50.0,1,0,1,335000.0
apartamento,bela_vista,são paulo,Venda,45.0,1,0,0,337000.0
apartamento,vila_monumento,são paulo,Venda,26.0,1,0,0,338000.0
apartamento,vila_campestre,são paulo,Venda,47.0,2,0,1,338000.0
apartamento,vila_moinho_velho,são paulo,Venda,37.0,1,0,0,339000.0
apartamento,saude,são paulo,Venda,25.0,1,0,0,339000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,25.0,1,0,0,339000.0
apartamento,jabaquara,são paulo,Venda,45.0,2,0,1,339000.0
apartamento,ipiranga,são paulo,Venda,50.0,2,0,1,339000.0
apartamento,cambuci,são paulo,Venda,34.0,2,1,1,340000.0
apartamento,vila_do_encontro,são paulo,Venda,52.0,2,0,1,340000.0
apartamento,cambuci,são paulo,Venda,40.0,1,0,1,340000.0
apartamento,vila_gumercindo,são paulo,Venda,48.0,2,0,1,340000.0
apartamento,jabaquara,são paulo,Venda,62.0,2,0,1,340000.0
apartamento,sao_joao_climaco,são paulo,Venda,61.0,3,1,1,340000.0
apartamento,cambuci,são paulo,Venda,35.0,1,0,0,340000.0
apartamento,jardim_maria_estela,são paulo,Venda,44.0,2,0,1,340000.0
apartamento,parque_reboucas,são paulo,Venda,44.0,2,0,1,340000.0
apartamento,saude,são paulo,Venda,33.0,1,0,1,340000.0
apartamento,jardim_patente_novo,são paulo,Venda,58.0,2,0,1,340000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,29.0,1,0,0,340000.0
apartamento,jardim_da_gloria,são paulo,Venda,34.0,1,0,0,340000.0
apartamento,vila_campestre,são paulo,Venda,54.0,2,0,1,340000.0
apartamento,vila_gumercindo,são paulo,Venda,49.0,2,0,0,340000.0
apartamento,socorro,são paulo,Venda,36.0,2,0,1,340000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,44.0,1,0,1,340000.0
apartamento,ipiranga,são paulo,Venda,32.0,2,0,0,340000.0
apartamento,cambuci,são paulo,Venda,77.0,1,0,1,340500.0
apartamento,santo_amaro,são paulo,Venda,87.0,2,0,0,341000.0
apartamento,jardim_vergueiro_sacoma,são paulo,Venda,48.0,2,0,1,341000.0
apartamento,republica,são paulo,Venda,45.0,1,0,0,344000.0
apartamento,mirandopolis,são paulo,Venda,27.0,1,0,0,345000.0
apartamento,vila_gumercindo,são paulo,Venda,60.0,2,0,0,345000.0
apartamento,jardim_previdencia,são paulo,Venda,60.0,2,0,1,345000.0
apartamento,vila_fachini,são paulo,Venda,64.0,2,0,1,345000.0
