tipo,bairro,cidade,objetivo,area_util,quartos,suites,vagas,preco
casa,planalto_paulista,sao_paulo,locacao,106.0,3,2,2,6850.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,122.0,3,1,2,6900.0
casa,vila_clementino,sao_paulo,locacao,256.0,3,1,2,6900.0
apartamento,paraiso,sao_paulo,locacao,44.0,1,0,1,6900.0
casa,planalto_paulista,sao_paulo,locacao,140.0,3,1,2,6930.0
casa,vila_sao_jose_ipiranga,sao_paulo,locacao,300.0,3,1,4,7000.0
apartamento,jardim_paulista,sao_paulo,locacao,160.0,3,1,1,7000.0
casa,vila_mariana,sao_paulo,locacao,350.0,3,0,0,7000.0
apartamento,jardim_paulista,sao_paulo,locacao,80.0,2,1,2,7000.0
casa,saude,sao_paulo,locacao,200.0,2,0,4,7000.0
casa,vila_do_bosque,sao_paulo,locacao,150.0,3,1,2,7000.0
apartamento,consolacao,sao_paulo,locacao,102.0,2,0,1,7000.0
casa,ipiranga,sao_paulo,locacao,120.0,3,3,4,7000.0
apartamento,itaim_bibi,sao_paulo,locacao,74.0,1,0,2,7000.0
apartamento,vila_clementino,sao_paulo,locacao,77.0,2,2,1,7000.0
casa,sao_judas,sao_paulo,locacao,360.0,2,1,2,7000.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,115.0,3,1,2,7000.0
apartamento,bela_vista,sao_paulo,locacao,147.0,3,1,1,7000.0
casa,jabaquara,sao_paulo,locacao,286.0,3,2,2,7000.0
casa,vila_gumercindo,sao_paulo,locacao,186.0,3,1,2,7091.0
apartamento,itaim_bibi,sao_paulo,locacao,89.0,2,1,1,7200.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,89.0,2,1,1,7500.0
casa,planalto_paulista,sao_paulo,locacao,210.0,4,2,2,7500.0
casa,vila_mariana,sao_paulo,locacao,159.0,3,0,1,7500.0
apartamento,vila_clementino,sao_paulo,locacao,74.0,2,0,2,7500.0
casa,vila_moinho_velho,sao_paulo,locacao,228.0,5,1,4,7500.0
casa,bosque_da_saude,sao_paulo,locacao,400.0,4,2,4,7500.0
casa,aclimacao,sao_paulo,locacao,330.0,4,2,2,7500.0
casa,vila_mariana,sao_paulo,locacao,245.0,3,3,6,7500.0
casa,cidade_vargas,sao_paulo,locacao,210.0,4,3,4,7500.0
apartamento,indianopolis,sao_paulo,locacao,200.0,3,3,3,7550.0
apartamento,vila_olimpia,sao_paulo,locacao,42.0,1,1,1,7600.0
casa,vila_monumento,sao_paulo,locacao,200.0,3,3,2,7700.0
casa,vila_gumercindo,sao_paulo,locacao,263.0,3,3,7,7700.0
apartamento,campo_belo,sao_paulo,locacao,110.0,3,1,2,7840.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,54.0,1,1,1,7898.0
apartamento,moema,sao_paulo,locacao,134.0,3,1,1,7900.0
casa,vila_monumento,sao_paulo,locacao,354.0,5,2,3,8000.0
casa,planalto_paulista,sao_paulo,locacao,400.0,5,1,6,8000.0
apartamento,ipiranga,sao_paulo,locacao,200.0,4,2,3,8000.0
casa,higienopolis,sao_paulo,locacao,74.0,3,0,1,8000.0
casa,jardim_vila_mariana,sao_paulo,locacao,230.0,1,0,2,8000.0
casa,campo_belo,sao_paulo,locacao,200.0,4,1,5,8000.0
apartamento,moema,sao_paulo,locacao,92.0,3,1,2,8000.0
casa,sao_judas,sao_paulo,locacao,198.0,3,1,2,8000.0
casa,vila_do_bosque,sao_paulo,locacao,150.0,3,3,2,8000.0
apartamento,itaim_bibi,sao_paulo,locacao,106.0,2,1,1,8000.0
casa,moema,sao_paulo,locacao,172.0,2,0,4,8000.0
apartamento,perdizes,sao_paulo,locacao,178.0,3,1,2,8000.0
casa,vila_brasilio_machado,sao_paulo,locacao,340.0,3,3,5,8000.0
casa,vila_clementino,sao_paulo,locacao,220.0,4,2,2,8000.0
apartamento,indianopolis,sao_paulo,locacao,220.0,3,3,2,8000.0
casa,brooklin_paulista,sao_paulo,locacao,170.0,3,1,2,8000.0
apartamento,chacara_gaivotas,sao_paulo,locacao,74.0,1,1,1,8000.0
apartamento,itaim_bibi,sao_paulo,locacao,99.0,2,1,1,8000.0
casa,bosque_da_saude,sao_paulo,locacao,340.0,4,2,5,8000.0
casa,vila_mariana,sao_paulo,locacao,216.0,3,1,3,8000.0
apartamento,brooklin_paulista,sao_paulo,locacao,92.0,3,1,2,8300.0
apartamento,indianopolis,sao_paulo,locacao,114.0,3,1,2,8300.0
casa,campo_belo,sao_paulo,locacao,250.0,4,2,4,8360.0
casa,vila_monumento,sao_paulo,locacao,320.0,3,2,5,8500.0
apartamento,indianopolis,sao_paulo,locacao,72.0,2,1,1,8500.0
apartamento,consolacao,sao_paulo,locacao,62.0,1,0,1,8500.0
casa,parque_colonial,sao_paulo,locacao,120.0,3,1,2,8500.0
casa,vila_olimpia,sao_paulo,locacao,154.0,2,1,2,8500.0
apartamento,bosque_da_saude,sao_paulo,locacao,144.0,3,3,2,8500.0
apartamento,paraiso,sao_paulo,locacao,208.0,4,4,2,8500.0
casa,campo_belo,sao_paulo,locacao,145.0,3,1,2,8500.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,71.0,2,1,2,8600.0
apartamento,vila_madalena,sao_paulo,locacao,285.0,3,3,4,8700.0
casa,jardim_vila_mariana,sao_paulo,locacao,200.0,3,2,4,8800.0
apartamento,itaim_bibi,sao_paulo,locacao,146.0,2,2,2,8800.0
apartamento,consolacao,sao_paulo,locacao,147.0,2,2,2,8900.0
casa,saude,sao_paulo,locacao,180.0,4,2,2,8900.0
apartamento,vila_buarque,sao_paulo,locacao,275.0,4,2,4,8900.0
apartamento,vila_olimpia,sao_paulo,locacao,81.0,2,2,3,9000.0
casa,vila_guarani_zona_sul,sao_paulo,locacao,281.0,3,1,5,9000.0
apartamento,itaim_bibi,sao_paulo,locacao,125.0,2,1,1,9000.0
casa,planalto_paulista,sao_paulo,locacao,311.0,6,3,4,9000.0
casa,granja_julieta,sao_paulo,locacao,230.0,3,1,4,9000.0
casa,saude,sao_paulo,locacao,450.0,6,4,4,9000.0
apartamento,itaim_bibi,sao_paulo,locacao,123.0,3,1,2,9000.0
apartamento,jardim_paulista,sao_paulo,locacao,100.0,2,1,2,9200.0
apartamento,paraiso,sao_paulo,locacao,277.0,3,2,2,9300.0
casa,vila_mariana,sao_paulo,locacao,165.0,3,0,2,9500.0
casa,vila_clementino,sao_paulo,locacao,156.0,4,0,3,9500.0
apartamento,aclimacao,sao_paulo,locacao,138.0,3,3,2,9500.0
apartamento,consolacao,sao_paulo,locacao,163.0,3,2,2,9800.0
apartamento,pinheiros,sao_paulo,locacao,158.0,2,1,1,9851.0
casa,saude,sao_paulo,locacao,247.0,4,3,2,10000.0
casa,jabaquara,sao_paulo,locacao,240.0,3,2,4,10000.0
casa,brooklin_paulista,sao_paulo,locacao,300.0,3,1,2,10000.0
casa,campo_belo,sao_paulo,locacao,270.0,2,1,0,10000.0
casa,jardim_aeroporto,sao_paulo,locacao,225.0,4,1,3,10000.0
apartamento,jardim_paulista,sao_paulo,locacao,77.0,1,1,1,10000.0
apartamento,vila_guarani_zona_sul,sao_paulo,locacao,210.0,3,2,2,10000.0
casa,indianopolis,sao_paulo,locacao,200.0,2,0,1,10000.0
apartamento,pinheiros,sao_paulo,locacao,113.0,3,1,2,10000.0
casa,campo_belo,sao_paulo,locacao,170.0,4,1,2,10000.0
apartamento,itaim_bibi,sao_paulo,locacao,142.0,4,3,3,10000.0
casa,vila_mariana,sao_paulo,locacao,550.0,2,1,18,10000.0
apartamento,jardim_da_saude,sao_paulo,locacao,214.0,4,3,3,10000.0
casa,cidade_ademar,sao_paulo,locacao,371.0,3,3,8,10000.0
apartamento,perdizes,sao_paulo,locacao,135.0,3,3,3,10000.0
apartamento,bosque_da_saude,sao_paulo,locacao,560.0,5,4,5,10000.0
casa,saude,sao_paulo,locacao,214.0,3,1,7,10000.0
apartamento,vila_olimpia,sao_paulo,locacao,65.0,1,0,2,10090.0
casa,jabaquara,sao_paulo,locacao,374.0,3,0,4,10200.0
apartamento,cidade_moncoes,sao_paulo,locacao,70.0,2,1,1,10256.0
casa,cerqueira_cesar,sao_paulo,locacao,240.0,1,0,4,10499.0
casa,vila_mariana,sao_paulo,locacao,342.0,5,1,4,10500.0
apartamento,jardim_paulista,sao_paulo,locacao,122.0,2,2,2,10800.0
casa,bosque_da_saude,sao_paulo,locacao,424.0,5,3,6,10800.0
apartamento,itaim_bibi,sao_paulo,locacao,125.0,3,1,2,11000.0
apartamento,paraiso,sao_paulo,locacao,239.0,4,1,2,11000.0
apartamento,chacara_klabin,sao_paulo,locacao,200.0,4,2,4,11000.0
apartamento,santo_amaro,sao_paulo,locacao,240.0,4,2,2,11000.0
apartamento,brooklin_paulista,sao_paulo,locacao,85.0,1,1,2,11000.0
casa,campo_belo,sao_paulo,locacao,200.0,3,1,1,11000.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,116.0,3,3,3,11500.0
casa,jardim_da_saude,sao_paulo,locacao,556.0,6,4,4,11500.0
apartamento,vila_mariana,sao_paulo,locacao,190.0,3,3,3,11500.0
casa,bosque_da_saude,sao_paulo,locacao,349.0,3,1,8,11900.0
casa,jardim_da_gloria,sao_paulo,locacao,300.0,5,2,5,12000.0
casa,bosque_da_saude,sao_paulo,locacao,390.0,4,3,6,12000.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,54.0,2,2,1,12000.0
casa,jardim_oriental,sao_paulo,locacao,400.0,5,1,2,12000.0
apartamento,moema,sao_paulo,locacao,147.0,3,1,0,12000.0
casa,vila_mariana,sao_paulo,locacao,256.0,3,3,1,12000.0
apartamento,cerqueira_cesar,sao_paulo,locacao,90.0,2,2,2,12000.0
casa,jardim_da_gloria,sao_paulo,locacao,415.0,3,3,6,12000.0
casa,jardim_paulistano,sao_paulo,locacao,150.0,3,0,3,12000.0
casa,vila_cordeiro,sao_paulo,locacao,320.0,3,1,6,12000.0
apartamento,indianopolis,sao_paulo,locacao,100.0,3,1,2,12000.0
casa,vila_cordeiro,sao_paulo,locacao,170.0,3,1,2,12000.0
casa,vila_mariana,sao_paulo,locacao,200.0,4,3,2,12000.0
casa,chacara_inglesa,sao_paulo,locacao,300.0,4,0,4,12000.0
casa,saude,sao_paulo,locacao,280.0,4,4,4,12500.0
apartamento,paraiso,sao_paulo,locacao,230.0,4,1,3,12800.0
casa,chacara_monte_alegre,sao_paulo,locacao,359.0,4,4,4,12900.0
casa,planalto_paulista,sao_paulo,locacao,650.0,4,2,6,12900.0
casa,campo_belo,sao_paulo,locacao,222.0,3,1,2,13000.0
casa,cambuci,sao_paulo,locacao,264.0,2,1,10,13000.0
casa,vila_mariana,sao_paulo,locacao,181.0,4,4,4,13000.0
casa,bosque_da_saude,sao_paulo,locacao,261.0,3,1,5,13000.0
apartamento,brooklin_paulista,sao_paulo,locacao,120.0,3,1,2,13500.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,104.0,1,0,2,13500.0
apartamento,indianopolis,sao_paulo,locacao,184.0,3,3,3,13512.0
casa,indianopolis,sao_paulo,locacao,362.0,4,1,6,14000.0
casa,jardim_paulista,sao_paulo,locacao,439.0,3,1,6,14000.0
apartamento,vila_clementino,sao_paulo,locacao,147.0,4,2,2,14000.0
casa,planalto_paulista,sao_paulo,locacao,200.0,3,3,4,14300.0
apartamento,planalto_paulista,sao_paulo,locacao,235.0,4,4,4,14530.0
apartamento,vila_olimpia,sao_paulo,locacao,112.0,3,3,2,15000.0
apartamento,itaim_bibi,sao_paulo,locacao,118.0,2,1,1,15000.0
casa,cidade_moncoes,sao_paulo,locacao,237.0,2,1,4,15000.0
casa,mirandopolis,sao_paulo,locacao,400.0,4,1,8,15000.0
casa,jardim_dos_estados,sao_paulo,locacao,440.0,3,3,4,15000.0
casa,itaim_bibi,sao_paulo,locacao,200.0,3,3,2,15000.0
casa,campo_belo,sao_paulo,locacao,247.0,3,0,3,15000.0
casa,jardim_novo_mundo,sao_paulo,locacao,200.0,3,3,2,15000.0
casa,campo_belo,sao_paulo,locacao,250.0,4,0,5,15000.0
apartamento,indianopolis,sao_paulo,locacao,122.0,2,2,2,15000.0
apartamento,paraiso,sao_paulo,locacao,303.0,4,4,4,15000.0
apartamento,itaim_bibi,sao_paulo,locacao,141.0,3,1,2,15000.0
apartamento,indianopolis,sao_paulo,locacao,156.0,3,1,3,15000.0
apartamento,indianopolis,sao_paulo,locacao,208.0,4,3,4,15000.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,117.0,2,1,2,15000.0
apartamento,bela_vista,sao_paulo,locacao,417.0,4,3,5,15000.0
apartamento,cidade_moncoes,sao_paulo,locacao,180.0,3,3,3,15000.0
casa,brooklin_paulista,sao_paulo,locacao,348.0,4,3,4,16000.0
apartamento,pinheiros,sao_paulo,locacao,160.0,3,3,2,16000.0
apartamento,jardim_paulista,sao_paulo,locacao,195.0,4,3,3,16000.0
apartamento,moema,sao_paulo,locacao,232.0,4,3,4,16800.0
apartamento,moema,sao_paulo,locacao,212.0,4,2,4,17000.0
casa,jardim_dos_estados,sao_paulo,locacao,365.0,4,4,4,17000.0
apartamento,moema,sao_paulo,locacao,220.0,3,3,4,17000.0
casa,saude,sao_paulo,locacao,227.0,3,2,2,17000.0
casa,planalto_paulista,sao_paulo,locacao,385.0,5,4,5,17000.0
casa,planalto_paulista,sao_paulo,locacao,600.0,4,2,5,17000.0
apartamento,cerqueira_cesar,sao_paulo,locacao,250.0,3,1,2,17000.0
casa,jardim_saude,sao_paulo,locacao,600.0,3,3,6,17000.0
apartamento,campo_belo,sao_paulo,locacao,269.0,4,2,2,17246.0
casa,campo_belo,sao_paulo,locacao,650.0,7,1,5,18000.0
apartamento,jardim_europa,sao_paulo,locacao,131.0,2,2,1,18000.0
casa,vila_olimpia,sao_paulo,locacao,350.0,6,6,6,18000.0
casa,campo_belo,sao_paulo,locacao,500.0,4,4,5,18000.0
casa,planalto_paulista,sao_paulo,locacao,470.0,4,4,8,18000.0
casa,bosque_da_saude,sao_paulo,locacao,600.0,4,4,5,18000.0
apartamento,itaim_bibi,sao_paulo,locacao,100.0,2,2,2,19000.0
apartamento,real_parque,sao_paulo,locacao,142.0,3,3,2,19000.0
apartamento,vila_madalena,sao_paulo,locacao,132.0,1,1,2,19800.0
casa,jardim_novo_mundo,sao_paulo,locacao,480.0,4,4,4,20000.0
casa,jardim_paulista,sao_paulo,locacao,384.0,4,3,3,20000.0
casa,brooklin_paulista,sao_paulo,locacao,500.0,5,1,4,22000.0
casa,jardim_dos_estados,sao_paulo,locacao,632.0,3,2,4,22000.0
apartamento,itaim_bibi,sao_paulo,locacao,331.0,3,3,3,22000.0
apartamento,indianopolis,sao_paulo,locacao,146.0,3,1,2,22000.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,154.0,3,3,3,24200.0
apartamento,vila_nova_conceicao,sao_paulo,locacao,226.0,4,2,4,25000.0
casa,brooklin_novo,sao_paulo,locacao,290.0,3,2,3,25000.0
apartamento,moema,sao_paulo,locacao,220.0,3,3,3,25000.0
apartamento,jardim_paulista,sao_paulo,locacao,468.0,6,4,4,27000.0
casa,paineiras_do_morumbi,sao_paulo,locacao,900.0,5,5,4,29000.0
apartamento,brooklin,sao_paulo,locacao,240.0,3,3,3,30000.0
apartamento,itaim_bibi,sao_paulo,locacao,147.0,3,3,2,30000.0
casa,jardim_cordeiro,sao_paulo,locacao,424.0,4,4,4,32900.0
apartamento,jardim_paulista,sao_paulo,locacao,385.0,4,4,6,40000.0
apartamento,vila_mariana,sao_paulo,locacao,180.0,3,3,2,50000.0
apartamento,jardim_europa,sao_paulo,locacao,284.0,5,2,0,50000.0
apartamento,campo_belo,sao_paulo,locacao,380.0,4,4,5,55000.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,234.0,3,3,4,25000.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,144.0,3,3,2,12500.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,143.0,3,3,3,11500.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,130.0,3,2,2,11000.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,134.0,3,3,2,10000.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,74.0,2,2,1,7600.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,106.0,3,1,2,7000.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,70.0,2,1,1,6500.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,54.0,1,0,1,4900.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,54.0,1,0,1,4900.0
apartamento,chacara_santo_antonio_zona_sul,sao_paulo,locacao,51.0,2,0,1,4500.0
apartamento,vila_andrade,sao_paulo,locacao,39.0,1,0,1,3600.0
