url,tipo,bairro,cidade,objetivo,preco,area_util,quartos,suites,vagas
https://www.novasaopaulo.com.br/imovel/comercial-vila-guarani-zona-sul/JA39021,Comercial,Vila Guarani Zona Sul,São Paulo,Locação,2600.0,35.0,,,
https://www.novasaopaulo.com.br/imovel/studio-vila-gumercindo/JA39409,Studio,Vila Gumercindo,São Paulo,Locação,2600.0,28.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA39863,Apartamento,Saúde,São Paulo,Locação,2600.0,61.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-do-encontro/JA20941,Apartamento,Vila do Encontro,São Paulo,Locação,2600.0,65.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-vila-do-encontro/JA32698,Comercial,Vila do Encontro,São Paulo,Locação,2600.0,100.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA38932,Apartamento,Saúde,São Paulo,Locação,2600.0,24.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-ipiranga/JA40664,Apartamento,Ipiranga,São Paulo,Locação,2600.0,87.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA24695,Apartamento,Indianópolis,São Paulo,Locação,2600.0,37.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-centro/JA35448,Conjunto Comercial,Centro,Diadema,Locação,2600.0,95.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA40006,Apartamento,Mirandópolis,São Paulo,Locação,2600.0,27.0,1.0,1.0,
https://www.novasaopaulo.com.br/imovel/loja-nova-piraju/JA33804,Loja,Nova Piraju,São Paulo,Locação,2600.0,45.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA40492,Apartamento,Mirandópolis,São Paulo,Locação,2600.0,100.0,,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-paraiso/JA32222,Conjunto Comercial,Paraíso,São Paulo,Locação,2600.0,40.0,,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-saude/JA41351,Sobrado,Saúde,São Paulo,Locação,2600.0,90.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-centro/JA35449,Conjunto Comercial,Centro,Diadema,Locação,2600.0,95.0,,,
https://www.novasaopaulo.com.br/imovel/duplex-vila-do-encontro/MO5746,Duplex,Vila do Encontro,São Paulo,Locação,2600.0,170.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/galpao-jabaquara/JA37813,Galpão,Jabaquara,São Paulo,Locação,2600.0,90.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-bela-vista/JA35126,Apartamento,Bela Vista,São Paulo,Locação,2620.0,40.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-morumbi/MO15834,Apartamento,Morumbi,São Paulo,Locação,2650.0,127.0,3.0,1.0,4.0
https://www.novasaopaulo.com.br/imovel/studio-saude/JA40930,Studio,Saúde,São Paulo,Locação,2650.0,29.0,1.0,,
https://www.novasaopaulo.com.br/imovel/comercial-mooca/JA39374,Comercial,Mooca,São Paulo,Locação,2690.0,70.0,,,
https://www.novasaopaulo.com.br/imovel/loja-saude/JA20007,Loja,Saúde,São Paulo,Locação,2700.0,58.0,,,
https://www.novasaopaulo.com.br/imovel/comercial-vila-mariana/JA35762,Comercial,Vila Mariana,São Paulo,Locação,2700.0,70.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA41235,Apartamento,Saúde,São Paulo,Locação,2700.0,39.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-vila-gumercindo/JA14824,Casa Assobradada,Vila Gumercindo,São Paulo,Locação,2700.0,100.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-de-vila-ipiranga/JA40349,Casa de Vila,Ipiranga,São Paulo,Locação,2700.0,70.0,3.0,1.0,
https://www.novasaopaulo.com.br/imovel/casa-terrea-vila-guarani-zona-sul/JA40025,Casa Térrea,Vila Guarani Zona Sul,São Paulo,Locação,2700.0,65.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-andrade/JA40707,Apartamento,Vila Andrade,São Paulo,Locação,2700.0,66.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/studio-sao-judas/JA40091,Studio,São Judas,São Paulo,Locação,2700.0,33.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-clementino/JA41091,Apartamento,Vila Clementino,São Paulo,Locação,2700.0,48.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-do-encontro/JA14544,Sobrado,Vila do Encontro,São Paulo,Locação,2700.0,75.0,3.0,1.0,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA40086,Apartamento,Saúde,São Paulo,Locação,2700.0,50.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-saude/JA39073,Conjunto Comercial,Saúde,São Paulo,Locação,2700.0,62.0,,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-paulista/JA39864,Apartamento,Jardim Paulista,São Paulo,Locação,2700.0,35.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA40965,Apartamento,Vila Guarani Zona Sul,São Paulo,Locação,2700.0,78.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/MO11269,Apartamento,Indianópolis,São Paulo,Locação,2700.0,45.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-paraiso-do-morumbi/JA36352,Apartamento,Paraíso do Morumbi,São Paulo,Locação,2700.0,45.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-de-vila-vila-sao-jose-ipiranga/JA41262,Casa de Vila,Vila São José Ipiranga,São Paulo,Locação,2700.0,57.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA41341,Apartamento,Saúde,São Paulo,Locação,2700.0,35.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-planalto-paulista/JA3301,Casa Térrea,Planalto Paulista,São Paulo,Locação,2700.0,45.0,1.0,,
https://www.novasaopaulo.com.br/imovel/studio-saude/JA41211,Studio,Saúde,São Paulo,Locação,2700.0,29.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-prudencia/JA39187,Apartamento,Jardim Prudência,São Paulo,Locação,2700.0,30.0,1.0,,
https://www.novasaopaulo.com.br/imovel/studio-santo-amaro/JA41115,Studio,Santo Amaro,São Paulo,Locação,2750.0,25.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-planalto-paulista/JA13054,Apartamento,Planalto Paulista,São Paulo,Locação,2750.0,75.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/studio-santo-amaro/JA41068,Studio,Santo Amaro,São Paulo,Locação,2750.0,25.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-santo-amaro/JA38884,Apartamento,Santo Amaro,São Paulo,Locação,2750.0,25.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-clementino/MO16141,Apartamento,Vila Clementino,São Paulo,Locação,2797.0,26.0,1.0,,
https://www.novasaopaulo.com.br/imovel/studio-vila-mascote/MO9309,Studio,Vila Mascote,São Paulo,Locação,2800.0,60.0,1.0,,
https://www.novasaopaulo.com.br/imovel/studio-sao-judas/JA41234,Studio,São Judas,São Paulo,Locação,2800.0,33.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-campestre/JA40013,Apartamento,Vila Campestre,São Paulo,Locação,2800.0,90.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-cambuci/JA40994,Casa Assobradada,Cambuci,São Paulo,Locação,2800.0,50.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-analia-franco/MO8668,Apartamento,Jardim Anália Franco,São Paulo,Locação,2800.0,29.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-vila-campestre/JA40911,Comercial,Vila Campestre,São Paulo,Locação,2800.0,50.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/JA40840,Apartamento,Vila Mariana,São Paulo,Locação,2800.0,60.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-mirandopolis/JA39053,Conjunto Comercial,Mirandópolis,São Paulo,Locação,2800.0,39.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA33462,Apartamento,Saúde,São Paulo,Locação,2800.0,32.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA41105,Apartamento,Saúde,São Paulo,Locação,2800.0,52.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-jardim-das-acacias/JA39164,Comercial,Jardim das Acácias,São Paulo,Locação,2800.0,14.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-bela-vista/JA37108,Apartamento,Bela Vista,São Paulo,Locação,2800.0,80.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA40918,Apartamento,Mirandópolis,São Paulo,Locação,2800.0,26.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-planalto-paulista/JA39428,Apartamento,Planalto Paulista,São Paulo,Locação,2800.0,50.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/JA40741,Apartamento,Vila Mariana,São Paulo,Locação,2800.0,25.0,1.0,,
https://www.novasaopaulo.com.br/imovel/comercial-vila-campestre/JA40910,Comercial,Vila Campestre,São Paulo,Locação,2800.0,50.0,,,
https://www.novasaopaulo.com.br/imovel/studio-mirandopolis/JA38364,Studio,Mirandópolis,São Paulo,Locação,2800.0,26.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA39379,Apartamento,Saúde,São Paulo,Locação,2800.0,65.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/comercial-jardim-das-acacias/JA39165,Comercial,Jardim das Acácias,São Paulo,Locação,2800.0,14.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA37295,Apartamento,Indianópolis,São Paulo,Locação,2850.0,37.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-saude/JA40365,Casa Assobradada,Saúde,São Paulo,Locação,2860.0,50.0,1.0,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-saude/JA33935,Conjunto Comercial,Saúde,São Paulo,Locação,2880.0,50.0,,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-jardim-itapeva/JA41332,Conjunto Comercial,Jardim Itapeva,São Paulo,Locação,2890.0,19.0,,,
https://www.novasaopaulo.com.br/imovel/comercial-ipiranga/JA21404,Comercial,Ipiranga,São Paulo,Locação,2900.0,60.0,1.0,,
https://www.novasaopaulo.com.br/imovel/studio-saude/JA40912,Studio,Saúde,São Paulo,Locação,2900.0,28.0,1.0,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-clementino/JA38821,Conjunto Comercial,Vila Clementino,São Paulo,Locação,2900.0,44.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-campestre/JA41247,Apartamento,Vila Campestre,São Paulo,Locação,2900.0,75.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-santo-estefano/JA7390,Apartamento,Vila Santo Estéfano,São Paulo,Locação,2900.0,60.0,2.0,2.0,2.0
https://www.novasaopaulo.com.br/imovel/comercial-vila-guarani-zona-sul/JA40193,Comercial,Vila Guarani Zona Sul,São Paulo,Locação,2900.0,47.0,,,
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/JA40045,Studio,Vila Mariana,São Paulo,Locação,2900.0,42.0,1.0,,
https://www.novasaopaulo.com.br/imovel/comercial-vila-guarani-zona-sul/JA40186,Comercial,Vila Guarani Zona Sul,São Paulo,Locação,2900.0,47.0,,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-itaim-bibi/JA36884,Conjunto Comercial,Itaim Bibi,São Paulo,Locação,2900.0,54.0,,,1.0
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/BI47217,Studio,Vila Mariana,São Paulo,Locação,2900.0,31.0,1.0,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-jabaquara/JA41253,Conjunto Comercial,Jabaquara,São Paulo,Locação,2900.0,70.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA4984,Apartamento,Vila Guarani Zona Sul,São Paulo,Locação,2900.0,78.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/casa-de-vila-indianopolis/JA40290,Casa de Vila,Indianópolis,São Paulo,Locação,2950.0,30.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA40962,Apartamento,Vila Guarani Zona Sul,São Paulo,Locação,2950.0,96.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/MO15981,Apartamento,Saúde,São Paulo,Locação,2950.0,94.0,2.0,1.0,3.0
https://www.novasaopaulo.com.br/imovel/comercial-liberdade/MO9198,Comercial,Liberdade,São Paulo,Locação,2999.0,225.0,,,
https://www.novasaopaulo.com.br/imovel/loja-mirandopolis/JA27874,Loja,Mirandópolis,São Paulo,Locação,3000.0,60.0,,,
https://www.novasaopaulo.com.br/imovel/loja-cambuci/JA32195,Loja,Cambuci,São Paulo,Locação,3000.0,90.0,3.0,,
https://www.novasaopaulo.com.br/imovel/terreno-vila-santo-estefano/JA27018,Terreno,Vila Santo Estéfano,São Paulo,Locação,3000.0,200.0,,,
https://www.novasaopaulo.com.br/imovel/comercial-ipiranga/JA30169,Comercial,Ipiranga,São Paulo,Locação,3000.0,101.0,2.0,,
https://www.novasaopaulo.com.br/imovel/comercial-cidade-vargas/JA29060,Comercial,Cidade Vargas,São Paulo,Locação,3000.0,94.0,,,1.0
https://www.novasaopaulo.com.br/imovel/studio-mirandopolis/JA31527,Studio,Mirandópolis,São Paulo,Locação,3000.0,27.0,1.0,1.0,
https://www.novasaopaulo.com.br/imovel/conj-comercial-planalto-paulista/MO7665,Conjunto Comercial,Planalto Paulista,São Paulo,Locação,3000.0,57.0,,,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-planalto-paulista/MO7666,Conjunto Comercial,Planalto Paulista,São Paulo,Locação,3000.0,48.0,,,2.0
https://www.novasaopaulo.com.br/imovel/comercial-saude/JA24032,Comercial,Saúde,São Paulo,Locação,3000.0,60.0,,,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-oriental/JA2474,Sobrado,Jardim Oriental,São Paulo,Locação,3000.0,100.0,2.0,2.0,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-nova-conceicao/MO7839,Conjunto Comercial,Vila Nova Conceição,São Paulo,Locação,3000.0,63.0,,,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA41187,Apartamento,Mirandópolis,São Paulo,Locação,3000.0,60.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-andrade/JA40704,Apartamento,Vila Andrade,São Paulo,Locação,3000.0,69.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-jardim-da-gloria/JA40793,Casa Térrea,Jardim da Glória,São Paulo,Locação,3000.0,100.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-guarani-zona-sul/JA37686,Sobrado,Vila Guarani Zona Sul,São Paulo,Locação,3000.0,180.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-olimpia/JA40674,Apartamento,Vila Olímpia,São Paulo,Locação,3000.0,24.0,1.0,,
https://www.novasaopaulo.com.br/imovel/comercial-ipiranga/JA37177,Comercial,Ipiranga,São Paulo,Locação,3000.0,80.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA40114,Apartamento,Mirandópolis,São Paulo,Locação,3000.0,95.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-gumercindo/JA36710,Apartamento,Vila Gumercindo,São Paulo,Locação,3000.0,55.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA39419,Apartamento,Saúde,São Paulo,Locação,3000.0,45.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA18790,Apartamento,Vila Guarani Zona Sul,São Paulo,Locação,3000.0,52.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA41151,Apartamento,Saúde,São Paulo,Locação,3000.0,48.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-moraes/JA29874,Sobrado,Vila Moraes,São Paulo,Locação,3000.0,166.0,3.0,1.0,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA39793,Apartamento,Saúde,São Paulo,Locação,3000.0,45.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-vila-clementino/JA39351,Comercial,Vila Clementino,São Paulo,Locação,3000.0,90.0,,,
https://www.novasaopaulo.com.br/imovel/comercial-brooklin-paulista/JA7102,Comercial,Brooklin Paulista,São Paulo,Locação,3000.0,60.0,,,
https://www.novasaopaulo.com.br/imovel/sobrado-vila-fachini/JA41006,Sobrado,Vila Fachini,São Paulo,Locação,3000.0,84.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/loja-sao-judas/JA30680,Loja,São Judas,São Paulo,Locação,3000.0,60.0,,,25.0
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA41186,Apartamento,Mirandópolis,São Paulo,Locação,3000.0,60.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-mariana/MO12795,Conjunto Comercial,Vila Mariana,São Paulo,Locação,3000.0,108.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA41303,Apartamento,Indianópolis,São Paulo,Locação,3000.0,98.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/studio-sao-judas/JA41150,Studio,São Judas,São Paulo,Locação,3000.0,33.0,1.0,1.0,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-santo-estefano/JA37141,Apartamento,Vila Santo Estéfano,São Paulo,Locação,3000.0,59.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-jabaquara/JA38823,Comercial,Jabaquara,São Paulo,Locação,3000.0,10.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-do-bosque/JA26518,Apartamento,Vila do Bosque,São Paulo,Locação,3000.0,52.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-jardim-paulista/JA40799,Conjunto Comercial,Jardim Paulista,São Paulo,Locação,3000.0,62.0,,,2.0
https://www.novasaopaulo.com.br/imovel/comercial-vila-mariana/JA34168,Comercial,Vila Mariana,São Paulo,Locação,3000.0,48.0,,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-saude/JA18643,Comercial,Saúde,São Paulo,Locação,3000.0,30.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA40770,Apartamento,Indianópolis,São Paulo,Locação,3000.0,27.0,1.0,,
https://www.novasaopaulo.com.br/imovel/casa-assobradada-saude/JA12745,Casa Assobradada,Saúde,São Paulo,Locação,3000.0,120.0,2.0,1.0,
https://www.novasaopaulo.com.br/imovel/apartamento-paraiso/JA40005,Apartamento,Paraíso,São Paulo,Locação,3000.0,81.0,2.0,,
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-oriental/JA40818,Sobrado,Jardim Oriental,São Paulo,Locação,3000.0,80.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/studio-jardim-das-acacias/JA37051,Studio,Jardim das Acácias,São Paulo,Locação,3000.0,26.0,1.0,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-mariana/JA40917,Conjunto Comercial,Vila Mariana,São Paulo,Locação,3000.0,40.0,,,1.0
https://www.novasaopaulo.com.br/imovel/loja-americanopolis/JA38119,Loja,Americanópolis,São Paulo,Locação,3000.0,47.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA40211,Apartamento,Saúde,São Paulo,Locação,3000.0,60.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA40607,Apartamento,Indianópolis,São Paulo,Locação,3000.0,45.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-clementino/JA41164,Apartamento,Vila Clementino,São Paulo,Locação,3000.0,55.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-andrade/JA40703,Apartamento,Vila Andrade,São Paulo,Locação,3000.0,66.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA40773,Apartamento,Indianópolis,São Paulo,Locação,3000.0,27.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA40771,Apartamento,Indianópolis,São Paulo,Locação,3000.0,27.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA40769,Apartamento,Indianópolis,São Paulo,Locação,3000.0,27.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA40768,Apartamento,Indianópolis,São Paulo,Locação,3000.0,27.0,1.0,,
https://www.novasaopaulo.com.br/imovel/sobrado-vila-fachini/JA24019,Sobrado,Vila Fachini,São Paulo,Locação,3000.0,130.0,4.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/duplex-vila-nova-conceicao/MO14154,Duplex,Vila Nova Conceição,São Paulo,Locação,3022.0,45.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/studio-vila-buarque/JA39538,Studio,Vila Buarque,São Paulo,Locação,3065.0,44.0,1.0,,
https://www.novasaopaulo.com.br/imovel/casa-terrea-saude/JA33133,Casa Térrea,Saúde,São Paulo,Locação,3100.0,85.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-mascote/JA38415,Conjunto Comercial,Vila Mascote,São Paulo,Locação,3100.0,80.0,,,1.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-parque-jabaquara/JA41154,Casa Térrea,Parque Jabaquara,São Paulo,Locação,3100.0,256.0,5.0,2.0,4.0
https://www.novasaopaulo.com.br/imovel/sobrado-conjunto-residencial-jardim-canaa/JA39873,Sobrado,Conjunto Residencial Jardim Canaã,São Paulo,Locação,3100.0,147.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-das-acacias/JA38484,Apartamento,Jardim das Acácias,São Paulo,Locação,3100.0,25.0,1.0,,
https://www.novasaopaulo.com.br/imovel/comercial-vila-clementino/JA39208,Comercial,Vila Clementino,São Paulo,Locação,3100.0,47.0,,,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-gumercindo/JA39764,Sobrado,Vila Gumercindo,São Paulo,Locação,3100.0,100.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/MO13852,Apartamento,Moema,São Paulo,Locação,3100.0,30.0,1.0,,
https://www.novasaopaulo.com.br/imovel/casa-terrea-saude/JA41052,Casa Térrea,Saúde,São Paulo,Locação,3100.0,75.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/JA32083,Apartamento,Vila Mariana,São Paulo,Locação,3150.0,70.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-nova-conceicao/JA37769,Conjunto Comercial,Vila Nova Conceição,São Paulo,Locação,3200.0,47.0,,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-vila-gumercindo/JA41353,Comercial,Vila Gumercindo,São Paulo,Locação,3200.0,60.0,,,
https://www.novasaopaulo.com.br/imovel/sobrado-vila-gumercindo/JA26180,Sobrado,Vila Gumercindo,São Paulo,Locação,3200.0,90.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-chacara-inglesa/JA41256,Apartamento,Chácara Inglesa,São Paulo,Locação,3200.0,38.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/studio-vila-olimpia/MO16278,Studio,Vila Olímpia,São Paulo,Locação,3200.0,24.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/JA41339,Apartamento,Vila Mariana,São Paulo,Locação,3200.0,35.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-campo-belo/JA39615,Casa Assobradada,Campo Belo,São Paulo,Locação,3200.0,81.0,,,
https://www.novasaopaulo.com.br/imovel/sobrado-saude/JA23566,Sobrado,Saúde,São Paulo,Locação,3200.0,120.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA40817,Apartamento,Saúde,São Paulo,Locação,3200.0,82.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/comercial-mirandopolis/JA33085,Comercial,Mirandópolis,São Paulo,Locação,3200.0,75.0,,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-jabaquara/JA41301,Conjunto Comercial,Jabaquara,São Paulo,Locação,3200.0,36.0,,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-bosque-da-saude/JA32137,Comercial,Bosque da Saúde,São Paulo,Locação,3200.0,30.0,,,
https://www.novasaopaulo.com.br/imovel/casa-terrea-vila-gumercindo/JA40867,Casa Térrea,Vila Gumercindo,São Paulo,Locação,3200.0,398.0,4.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA40816,Apartamento,Indianópolis,São Paulo,Locação,3200.0,48.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-parque-jabaquara/JA40902,Apartamento,Parque Jabaquara,São Paulo,Locação,3200.0,100.0,3.0,1.0,
https://www.novasaopaulo.com.br/imovel/galpao-agua-funda/JA18415,Galpão,Água Funda,São Paulo,Locação,3200.0,78.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-planalto-paulista/JA40581,Apartamento,Planalto Paulista,São Paulo,Locação,3200.0,49.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/comercial-centro/JA38302,Comercial,Centro,Diadema,Locação,3200.0,117.0,3.0,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-mariana/JA33840,Conjunto Comercial,Vila Mariana,São Paulo,Locação,3200.0,47.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA2294,Apartamento,Saúde,São Paulo,Locação,3200.0,68.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/JA39951,Apartamento,Indianópolis,São Paulo,Locação,3200.0,45.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/JA40863,Studio,Vila Mariana,São Paulo,Locação,3200.0,24.0,1.0,,
https://www.novasaopaulo.com.br/imovel/casa-terrea-centro/JA40739,Casa Térrea,Centro,Diadema,Locação,3200.0,90.0,2.0,,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA40573,Apartamento,Mirandópolis,São Paulo,Locação,3200.0,70.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/JA40864,Studio,Vila Mariana,São Paulo,Locação,3200.0,24.0,1.0,,
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/JA40862,Studio,Vila Mariana,São Paulo,Locação,3200.0,24.0,1.0,,
https://www.novasaopaulo.com.br/imovel/sobrado-vila-santo-estefano/JA40353,Sobrado,Vila Santo Estéfano,São Paulo,Locação,3300.0,200.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/JA36697,Studio,Vila Mariana,São Paulo,Locação,3300.0,30.0,1.0,,
